x	y	z	ts
-1,375916	-5,754098	7,820971	2021-05-18T22:07:37:194
-1,376413	-5,757796	7,818161	2021-05-18T22:07:37:208
-1,377155	-5,759191	7,817004	2021-05-18T22:07:37:230
-1,377594	-5,758436	7,817482	2021-05-18T22:07:37:248
-1,377329	-5,751126	7,822908	2021-05-18T22:07:37:272
-1,375866	-5,748015	7,825452	2021-05-18T22:07:37:288
-1,375477	-5,747822	7,825662	2021-05-18T22:07:37:310
-1,373188	-5,748051	7,825896	2021-05-18T22:07:37:328
-1,374493	-5,745789	7,827328	2021-05-18T22:07:37:351
-1,371434	-5,745448	7,828115	2021-05-18T22:07:37:368
-1,369444	-5,746345	7,827805	2021-05-18T22:07:37:390
-1,366015	-5,743803	7,830269	2021-05-18T22:07:37:408
-1,361365	-5,738342	7,835081	2021-05-18T22:07:37:431
-1,361714	-5,736273	7,836535	2021-05-18T22:07:37:448
-1,357920	-5,740122	7,834375	2021-05-18T22:07:37:471
-1,354869	-5,743008	7,832788	2021-05-18T22:07:37:488
-1,350650	-5,745747	7,831508	2021-05-18T22:07:37:512
-1,344959	-5,743579	7,834077	2021-05-18T22:07:37:528
-1,341230	-5,736372	7,839995	2021-05-18T22:07:37:551
-1,332518	-5,735612	7,842036	2021-05-18T22:07:37:569
-1,328396	-5,739860	7,839627	2021-05-18T22:07:37:592
-1,321305	-5,745714	7,836537	2021-05-18T22:07:37:608
-1,321267	-5,748053	7,834827	2021-05-18T22:07:37:631
-1,319742	-5,749618	7,833936	2021-05-18T22:07:37:648
-1,314982	-5,752403	7,832693	2021-05-18T22:07:37:671
-1,314459	-5,751402	7,833515	2021-05-18T22:07:37:688
-1,316408	-5,758106	7,828261	2021-05-18T22:07:37:711
-1,316218	-5,761119	7,826076	2021-05-18T22:07:37:728
-1,318969	-5,757163	7,828524	2021-05-18T22:07:37:752
-1,317637	-5,755719	7,829809	2021-05-18T22:07:37:769
-1,315286	-5,750256	7,834218	2021-05-18T22:07:37:791
-1,311115	-5,746882	7,837392	2021-05-18T22:07:37:809
-1,307087	-5,750719	7,835250	2021-05-18T22:07:37:832
-1,301540	-5,754023	7,833747	2021-05-18T22:07:37:849
-1,292945	-5,759080	7,831454	2021-05-18T22:07:37:871
