x	y	z	ts
1,060073	-5,310790	8,175705	2021-05-18T22:27:37:245
1,059480	-5,310578	8,175919	2021-05-18T22:27:37:258
1,038457	-5,307096	8,180876	2021-05-18T22:27:37:281
1,020855	-5,299506	8,188008	2021-05-18T22:27:37:298
1,020864	-5,299472	8,188028	2021-05-18T22:27:37:323
1,023570	-5,299150	8,187900	2021-05-18T22:27:37:339
1,024478	-5,301803	8,186069	2021-05-18T22:27:37:361
1,026801	-5,304246	8,184194	2021-05-18T22:27:37:379
1,030080	-5,306398	8,182387	2021-05-18T22:27:37:402
1,034105	-5,306665	8,181706	2021-05-18T22:27:37:418
1,032361	-5,308064	8,181020	2021-05-18T22:27:37:441
1,033485	-5,309066	8,180227	2021-05-18T22:27:37:459
1,036211	-5,308080	8,180522	2021-05-18T22:27:37:482
1,035046	-5,308202	8,180590	2021-05-18T22:27:37:498
1,034979	-5,309096	8,180018	2021-05-18T22:27:37:521
1,034990	-5,310172	8,179318	2021-05-18T22:27:37:539
1,035513	-5,310788	8,178852	2021-05-18T22:27:37:562
1,035909	-5,309598	8,179575	2021-05-18T22:27:37:579
1,035219	-5,307682	8,180905	2021-05-18T22:27:37:601
1,032869	-5,305050	8,182910	2021-05-18T22:27:37:618
1,033161	-5,307631	8,181198	2021-05-18T22:27:37:644
1,032965	-5,310342	8,179464	2021-05-18T22:27:37:659
1,034381	-5,310775	8,179005	2021-05-18T22:27:37:681
1,037493	-5,311469	8,178160	2021-05-18T22:27:37:699
1,037748	-5,310775	8,178577	2021-05-18T22:27:37:722
1,037014	-5,314562	8,176210	2021-05-18T22:27:37:739
1,030708	-5,319076	8,174072	2021-05-18T22:27:37:761
1,027453	-5,321379	8,172983	2021-05-18T22:27:37:779
1,027856	-5,322219	8,172385	2021-05-18T22:27:37:802
1,028882	-5,322971	8,171766	2021-05-18T22:27:37:819
1,028065	-5,327433	8,168962	2021-05-18T22:27:37:842
1,031451	-5,326122	8,169389	2021-05-18T22:27:37:859
1,032262	-5,324445	8,170380	2021-05-18T22:27:37:882
1,032209	-5,323746	8,170842	2021-05-18T22:27:37:899
1,030330	-5,325608	8,169866	2021-05-18T22:27:37:921
1,029037	-5,326800	8,169251	2021-05-18T22:27:37:939
1,031557	-5,325211	8,169970	2021-05-18T22:27:37:962
1,031486	-5,325259	8,169948	2021-05-18T22:27:37:979
1,032203	-5,323619	8,170925	2021-05-18T22:27:38:1
1,035500	-5,324531	8,169914	2021-05-18T22:27:38:19
1,036773	-5,323115	8,170675	2021-05-18T22:27:38:44
1,037121	-5,325082	8,169350	2021-05-18T22:27:38:59
1,036667	-5,324369	8,169871	2021-05-18T22:27:38:82
1,036271	-5,323641	8,170396	2021-05-18T22:27:38:99
1,036779	-5,323356	8,170518	2021-05-18T22:27:38:122
1,039290	-5,322291	8,170893	2021-05-18T22:27:38:139
0,999826	-5,342982	8,162308	2021-05-18T22:27:38:165
0,992778	-5,278386	8,205085	2021-05-18T22:27:38:190
0,998116	-5,278406	8,204425	2021-05-18T22:27:38:203
1,000259	-5,279482	8,203471	2021-05-18T22:27:38:219
1,001459	-5,281888	8,201777	2021-05-18T22:27:38:242
1,005122	-5,287217	8,197893	2021-05-18T22:27:38:259
1,009224	-5,288809	8,196362	2021-05-18T22:27:38:283
1,011704	-5,291910	8,194055	2021-05-18T22:27:38:299
1,013095	-5,294853	8,191981	2021-05-18T22:27:38:322
1,011463	-5,294376	8,192491	2021-05-18T22:27:38:340
1,012165	-5,296037	8,191331	2021-05-18T22:27:38:363
1,010740	-5,296066	8,191487	2021-05-18T22:27:38:379
1,013153	-5,295340	8,191659	2021-05-18T22:27:38:402
1,018374	-5,298445	8,189004	2021-05-18T22:27:38:419
1,021520	-5,302483	8,185997	2021-05-18T22:27:38:443
1,024392	-5,302841	8,185407	2021-05-18T22:27:38:459
1,023106	-5,304676	8,184379	2021-05-18T22:27:38:482
1,025286	-5,304124	8,184464	2021-05-18T22:27:38:500
1,023688	-5,304982	8,184108	2021-05-18T22:27:38:523
1,027382	-5,307408	8,182072	2021-05-18T22:27:38:540
1,026211	-5,308967	8,181207	2021-05-18T22:27:38:562
1,025315	-5,311397	8,179742	2021-05-18T22:27:38:580
1,028741	-5,311297	8,179377	2021-05-18T22:27:38:603
1,029759	-5,313403	8,177881	2021-05-18T22:27:38:620
1,028890	-5,314771	8,177101	2021-05-18T22:27:38:642
1,028728	-5,314931	8,177017	2021-05-18T22:27:38:660
1,029717	-5,315248	8,176686	2021-05-18T22:27:38:683
1,032308	-5,317589	8,174838	2021-05-18T22:27:38:700
1,032603	-5,320343	8,173008	2021-05-18T22:27:38:722
1,036253	-5,318431	8,173791	2021-05-18T22:27:38:740
1,038450	-5,317807	8,173918	2021-05-18T22:27:38:763
1,038913	-5,317018	8,174373	2021-05-18T22:27:38:780
1,037860	-5,317497	8,174194	2021-05-18T22:27:38:803
1,039890	-5,320822	8,171773	2021-05-18T22:27:38:820
1,046017	-5,322639	8,169807	2021-05-18T22:27:38:844
1,050053	-5,322218	8,169563	2021-05-18T22:27:38:860
1,053025	-5,320187	8,170505	2021-05-18T22:27:38:882
1,052332	-5,319152	8,171267	2021-05-18T22:27:38:900
1,054157	-5,317514	8,172098	2021-05-18T22:27:38:923
1,055444	-5,317552	8,171907	2021-05-18T22:27:38:940
1,055781	-5,318957	8,170949	2021-05-18T22:27:38:962
1,057531	-5,318250	8,171184	2021-05-18T22:27:38:980
1,056388	-5,316712	8,172332	2021-05-18T22:27:39:4
1,055790	-5,314600	8,173782	2021-05-18T22:27:39:20
1,056326	-5,312407	8,175138	2021-05-18T22:27:39:43
1,056283	-5,311658	8,175631	2021-05-18T22:27:39:60
1,057130	-5,312705	8,174842	2021-05-18T22:27:39:83
1,060021	-5,312581	8,174547	2021-05-18T22:27:39:101
1,060897	-5,312065	8,174768	2021-05-18T22:27:39:122
1,060102	-5,315498	8,172640	2021-05-18T22:27:39:140
1,060252	-5,317249	8,171482	2021-05-18T22:27:39:163
1,061813	-5,313101	8,173977	2021-05-18T22:27:39:196
1,027476	-5,251735	8,217905	2021-05-18T22:27:39:204
1,029694	-5,257830	8,213729	2021-05-18T22:27:39:222
1,081573	-5,275908	8,195449	2021-05-18T22:27:39:244
1,077580	-5,280561	8,192978	2021-05-18T22:27:39:260
1,078507	-5,282923	8,191333	2021-05-18T22:27:39:282
1,077308	-5,284728	8,190327	2021-05-18T22:27:39:300
1,075372	-5,286809	8,189238	2021-05-18T22:27:39:323
1,071250	-5,289211	8,188227	2021-05-18T22:27:39:340
1,062569	-5,296722	8,184502	2021-05-18T22:27:39:364
0,986830	-5,289784	8,198460	2021-05-18T22:27:39:379
