x	y	z	ts
1,040878	-5,316852	8,317451	2021-05-18T22:27:37:241
1,057628	-5,333601	8,329416	2021-05-18T22:27:37:257
1,048056	-5,340781	8,298308	2021-05-18T22:27:37:281
1,038485	-5,391029	8,329416	2021-05-18T22:27:37:298
1,033699	-5,324030	8,331808	2021-05-18T22:27:37:322
1,079163	-5,316852	8,324631	2021-05-18T22:27:37:338
1,043271	-5,402994	8,295916	2021-05-18T22:27:37:360
1,069592	-5,393422	8,271988	2021-05-18T22:27:37:378
1,091127	-5,381458	8,257630	2021-05-18T22:27:37:401
1,119841	-5,345565	8,310273	2021-05-18T22:27:37:418
1,002593	-5,331209	8,298308	2021-05-18T22:27:37:440
1,069592	-5,367101	8,336594	2021-05-18T22:27:37:458
1,100698	-5,321638	8,319844	2021-05-18T22:27:37:481
1,012164	-5,352744	8,343772	2021-05-18T22:27:37:498
1,028914	-5,345565	8,315059	2021-05-18T22:27:37:520
1,036092	-5,357530	8,291130	2021-05-18T22:27:37:538
1,045663	-5,338387	8,276773	2021-05-18T22:27:37:561
1,045663	-5,302495	8,317451	2021-05-18T22:27:37:578
1,043271	-5,326423	8,350951	2021-05-18T22:27:37:600
1,007378	-5,290531	8,370094	2021-05-18T22:27:37:618
1,050449	-5,381458	8,348558	2021-05-18T22:27:37:644
1,033699	-5,395815	8,324631	2021-05-18T22:27:37:658
1,062413	-5,381458	8,360522	2021-05-18T22:27:37:680
1,086342	-5,338387	8,250452	2021-05-18T22:27:37:698
1,031307	-5,280960	8,243275	2021-05-18T22:27:37:721
1,028914	-5,386244	8,279166	2021-05-18T22:27:37:738
0,918844	-5,391029	8,288737	2021-05-18T22:27:37:760
0,978664	-5,352744	8,283953	2021-05-18T22:27:37:778
1,052842	-5,362316	8,305488	2021-05-18T22:27:37:802
1,055235	-5,338387	8,327023	2021-05-18T22:27:37:818
1,012164	-5,441278	8,336594	2021-05-18T22:27:37:841
1,103091	-5,338387	8,331808	2021-05-18T22:27:37:858
1,048056	-5,321638	8,350951	2021-05-18T22:27:37:881
1,028914	-5,319244	8,315059	2021-05-18T22:27:37:898
0,997807	-5,414958	8,338986	2021-05-18T22:27:37:920
0,995414	-5,381458	8,319844	2021-05-18T22:27:37:938
1,069592	-5,304887	8,305488	2021-05-18T22:27:37:962
1,016950	-5,364708	8,315059	2021-05-18T22:27:37:978
1,028914	-5,302495	8,312666	2021-05-18T22:27:38:0
1,081556	-5,324030	8,240881	2021-05-18T22:27:38:18
1,057628	-5,345565	8,382057	2021-05-18T22:27:38:44
1,038485	-5,400600	8,310273	2021-05-18T22:27:38:58
1,026521	-5,376673	8,346166	2021-05-18T22:27:38:81
1,009771	-5,328816	8,286345	2021-05-18T22:27:38:98
1,024128	-5,328816	8,286345	2021-05-18T22:27:38:122
1,067199	-5,257031	8,276773	2021-05-18T22:27:38:139
1,014557	-5,391029	8,274381	2021-05-18T22:27:38:164
1,012164	-5,381458	8,365308	2021-05-18T22:27:38:189
1,098306	-5,312066	8,348558	2021-05-18T22:27:38:202
1,026521	-5,307281	8,327023	2021-05-18T22:27:38:218
1,004985	-5,321638	8,305488	2021-05-18T22:27:38:241
1,069592	-5,412565	8,298308	2021-05-18T22:27:38:258
1,086342	-5,321638	8,298308	2021-05-18T22:27:38:282
1,069592	-5,369494	8,329416	2021-05-18T22:27:38:298
1,048056	-5,355137	8,291130	2021-05-18T22:27:38:321
0,988236	-5,326423	8,353344	2021-05-18T22:27:38:339
1,028914	-5,359922	8,324631	2021-05-18T22:27:38:362
0,971486	-5,321638	8,327023	2021-05-18T22:27:38:379
1,045663	-5,292924	8,331808	2021-05-18T22:27:38:401
1,103091	-5,347959	8,269595	2021-05-18T22:27:38:418
1,074377	-5,376673	8,269595	2021-05-18T22:27:38:442
1,076770	-5,309673	8,319844	2021-05-18T22:27:38:458
0,990629	-5,326423	8,305488	2021-05-18T22:27:38:481
1,067199	-5,309673	8,307880	2021-05-18T22:27:38:499
0,990629	-5,333601	8,303094	2021-05-18T22:27:38:522
1,105484	-5,379066	8,362915	2021-05-18T22:27:38:539
1,004985	-5,369494	8,343772	2021-05-18T22:27:38:561
1,007378	-5,398208	8,324631	2021-05-18T22:27:38:579
1,091127	-5,333601	8,355737	2021-05-18T22:27:38:602
1,040878	-5,340781	8,271988	2021-05-18T22:27:38:619
1,007378	-5,350351	8,288737	2021-05-18T22:27:38:641
1,026521	-5,319244	8,288737	2021-05-18T22:27:38:659
1,050449	-5,316852	8,283953	2021-05-18T22:27:38:682
1,079163	-5,359922	8,288737	2021-05-18T22:27:38:699
1,033699	-5,417351	8,331808	2021-05-18T22:27:38:721
1,098306	-5,326423	8,336594	2021-05-18T22:27:38:739
1,067199	-5,312066	8,283953	2021-05-18T22:27:38:762
1,040878	-5,321638	8,317451	2021-05-18T22:27:38:779
1,009771	-5,328816	8,298308	2021-05-18T22:27:38:802
1,081556	-5,438886	8,322237	2021-05-18T22:27:38:819
1,165305	-5,398208	8,305488	2021-05-18T22:27:38:843
1,122234	-5,328816	8,283953	2021-05-18T22:27:38:859
1,110270	-5,307281	8,303094	2021-05-18T22:27:38:881
1,036092	-5,321638	8,317451	2021-05-18T22:27:38:899
1,088734	-5,302495	8,295916	2021-05-18T22:27:38:922
1,083949	-5,371887	8,365308	2021-05-18T22:27:38:939
1,057628	-5,383851	8,324631	2021-05-18T22:27:38:961
1,095913	-5,362316	8,315059	2021-05-18T22:27:38:979
1,031307	-5,324030	8,319844	2021-05-18T22:27:39:4
1,040878	-5,295317	8,303094	2021-05-18T22:27:39:19
1,071985	-5,326423	8,372486	2021-05-18T22:27:39:42
1,057628	-5,367101	8,367701	2021-05-18T22:27:39:59
1,064806	-5,376673	8,327023	2021-05-18T22:27:39:82
1,098306	-5,304887	8,276773	2021-05-18T22:27:39:100
1,067199	-5,300103	8,329416	2021-05-18T22:27:39:122
1,043271	-5,407779	8,331808	2021-05-18T22:27:39:139
1,071985	-5,393422	8,324631	2021-05-18T22:27:39:162
1,091127	-5,235496	8,341379	2021-05-18T22:27:39:194
1,036092	-5,288138	8,319844	2021-05-18T22:27:39:203
1,069592	-5,357530	8,276773	2021-05-18T22:27:39:222
1,098306	-5,357530	8,322237	2021-05-18T22:27:39:243
0,995414	-5,383851	8,288737	2021-05-18T22:27:39:259
1,093520	-5,328816	8,260024	2021-05-18T22:27:39:282
1,057628	-5,340781	8,355737	2021-05-18T22:27:39:300
1,028914	-5,292924	8,288737	2021-05-18T22:27:39:323
0,990629	-5,355137	8,346166	2021-05-18T22:27:39:339
1,076770	-5,362316	8,315059	2021-05-18T22:27:39:363
1,002593	-5,374279	8,329416	2021-05-18T22:27:39:378
1,067199	-5,333601	8,288737	2021-05-18T22:27:39:402
1,050449	-5,319244	8,343772	2021-05-18T22:27:39:419
1,055235	-5,314459	8,346166	2021-05-18T22:27:39:442
1,055235	-5,304887	8,312666	2021-05-18T22:27:39:460
1,009771	-5,333601	8,350951	2021-05-18T22:27:39:483
1,131805	-5,312066	8,327023	2021-05-18T22:27:39:500
1,071985	-5,326423	8,291130	2021-05-18T22:27:39:522
1,105484	-5,388636	8,317451	2021-05-18T22:27:39:540
1,036092	-5,352744	8,360522	2021-05-18T22:27:39:563
1,057628	-5,297709	8,348558	2021-05-18T22:27:39:581
1,079163	-5,324030	8,295916	2021-05-18T22:27:39:602
1,019342	-5,316852	8,310273	2021-05-18T22:27:39:620
1,103091	-5,331209	8,276773	2021-05-18T22:27:39:644
1,057628	-5,374279	8,271988	2021-05-18T22:27:39:660
1,069592	-5,362316	8,305488	2021-05-18T22:27:39:682
1,031307	-5,350351	8,322237	2021-05-18T22:27:39:700
1,086342	-5,431707	8,365308	2021-05-18T22:27:39:723
0,985843	-5,359922	8,346166	2021-05-18T22:27:39:741
1,069592	-5,326423	8,317451	2021-05-18T22:27:39:763
1,110270	-5,300103	8,319844	2021-05-18T22:27:39:780
1,069592	-5,369494	8,338986	2021-05-18T22:27:39:803
1,045663	-5,352744	8,334201	2021-05-18T22:27:39:820
1,000200	-5,414958	8,303094	2021-05-18T22:27:39:843
1,067199	-5,324030	8,295916	2021-05-18T22:27:39:860
