x	y	z	ts
-1,330000	-0,490000	0,070000	2021-05-15T14:31:31:995
-1,820000	-0,630000	0,280000	2021-05-15T14:31:32:8
-1,260000	-0,490000	0,140000	2021-05-15T14:31:32:30
-0,770000	-0,350000	0,140000	2021-05-15T14:31:32:48
-0,350000	-0,350000	-0,140000	2021-05-15T14:31:32:69
0,280000	-0,560000	0,350000	2021-05-15T14:31:32:88
-0,070000	-0,490000	0,210000	2021-05-15T14:31:32:111
-0,070000	-0,280000	0,140000	2021-05-15T14:31:32:128
0,910000	-0,560000	0,420000	2021-05-15T14:31:32:152
0,350000	-0,630000	0,210000	2021-05-15T14:31:32:169
0,490000	-0,910000	0,210000	2021-05-15T14:31:32:191
0,840000	-0,770000	0,140000	2021-05-15T14:31:32:208
0,280000	-0,350000	-0,140000	2021-05-15T14:31:32:231
-0,280000	-0,630000	-0,140000	2021-05-15T14:31:32:249
-0,070000	-0,770000	-0,210000	2021-05-15T14:31:32:268
0,980000	-1,050000	-0,280000	2021-05-15T14:31:32:289
0,840000	-0,700000	-0,560000	2021-05-15T14:31:32:312
0,070000	0,070000	-0,910000	2021-05-15T14:31:32:328
0,280000	0,280000	-0,840000	2021-05-15T14:31:32:351
0,350000	0,840000	-0,490000	2021-05-15T14:31:32:369
0,070000	1,120000	0,140000	2021-05-15T14:31:32:392
-0,070000	0,910000	0,350000	2021-05-15T14:31:32:408
0,630000	1,050000	0,140000	2021-05-15T14:31:32:431
1,400000	0,560000	0,350000	2021-05-15T14:31:32:448
1,470000	0,840000	0,420000	2021-05-15T14:31:32:470
1,400000	0,700000	0,420000	2021-05-15T14:31:32:490
0,840000	0,280000	0,700000	2021-05-15T14:31:32:511
-0,140000	-0,280000	0,770000	2021-05-15T14:31:32:528
-0,280000	-0,490000	0,560000	2021-05-15T14:31:32:552
0,630000	-0,140000	0,280000	2021-05-15T14:31:32:569
0,980000	-0,070000	0,210000	2021-05-15T14:31:32:594
0,980000	-0,140000	0,350000	2021-05-15T14:31:32:609
0,560000	-0,140000	0,560000	2021-05-15T14:31:32:632
0,560000	-0,210000	0,630000	2021-05-15T14:31:32:649
-0,280000	-0,210000	0,280000	2021-05-15T14:31:32:670
-0,210000	-0,210000	0,350000	2021-05-15T14:31:32:689
0,490000	-0,350000	0,420000	2021-05-15T14:31:32:712
1,190000	0,210000	0,420000	2021-05-15T14:31:32:729
1,120000	0,350000	0,420000	2021-05-15T14:31:32:752
1,610000	1,120000	0,280000	2021-05-15T14:31:32:771
2,240000	0,770000	0,770000	2021-05-15T14:31:32:793
1,820000	0,210000	1,120000	2021-05-15T14:31:32:808
2,450000	0,070000	1,120000	2021-05-15T14:31:32:832
2,800000	-0,350000	1,050000	2021-05-15T14:31:32:849
1,890000	-0,280000	0,560000	2021-05-15T14:31:32:873
2,170000	-0,210000	0,630000	2021-05-15T14:31:32:889
2,800000	-0,210000	1,050000	2021-05-15T14:31:32:912
2,450000	0,210000	1,050000	2021-05-15T14:31:32:928
0,840000	0,210000	0,420000	2021-05-15T14:31:32:953
2,170000	-0,350000	1,680000	2021-05-15T14:31:32:969
0,840000	-0,560000	1,120000	2021-05-15T14:31:32:993
0,910000	-0,420000	0,980000	2021-05-15T14:31:33:9
1,680000	-0,280000	0,770000	2021-05-15T14:31:33:33
1,610000	0,070000	0,980000	2021-05-15T14:31:33:49
1,050000	0,280000	0,700000	2021-05-15T14:31:33:72
-0,140000	-0,210000	0,770000	2021-05-15T14:31:33:89
