x	y	z	ts
-0,812858	-4,747725	8,542175	2021-05-18T22:12:37:208
-0,815069	-4,749082	8,541210	2021-05-18T22:12:37:220
-0,811890	-4,746782	8,542790	2021-05-18T22:12:37:243
-0,811946	-4,746795	8,542778	2021-05-18T22:12:37:260
-0,811694	-4,749014	8,541570	2021-05-18T22:12:37:282
-0,806407	-4,747502	8,542911	2021-05-18T22:12:37:301
-0,806504	-4,745938	8,543770	2021-05-18T22:12:37:324
-0,807479	-4,745308	8,544028	2021-05-18T22:12:37:340
-0,807807	-4,746206	8,543498	2021-05-18T22:12:37:363
-0,808383	-4,746935	8,543038	2021-05-18T22:12:37:380
-0,808719	-4,747583	8,542646	2021-05-18T22:12:37:404
-0,808628	-4,747282	8,542823	2021-05-18T22:12:37:420
-0,809588	-4,747784	8,542453	2021-05-18T22:12:37:442
-0,810736	-4,749277	8,541514	2021-05-18T22:12:37:460
-0,812357	-4,750381	8,540746	2021-05-18T22:12:37:484
-0,814313	-4,750587	8,540445	2021-05-18T22:12:37:500
-0,814778	-4,749639	8,540928	2021-05-18T22:12:37:522
-0,814641	-4,746192	8,542857	2021-05-18T22:12:37:540
-0,817936	-4,748639	8,541183	2021-05-18T22:12:37:564
-0,820094	-4,750319	8,540041	2021-05-18T22:12:37:580
-0,818109	-4,751759	8,539431	2021-05-18T22:12:37:603
-0,817168	-4,751735	8,539534	2021-05-18T22:12:37:620
-0,815936	-4,750093	8,540565	2021-05-18T22:12:37:644
-0,813278	-4,748060	8,541948	2021-05-18T22:12:37:660
-0,814239	-4,747900	8,541946	2021-05-18T22:12:37:683
-0,814468	-4,747785	8,541988	2021-05-18T22:12:37:700
-0,816429	-4,749658	8,540760	2021-05-18T22:12:37:724
-0,813978	-4,749103	8,541302	2021-05-18T22:12:37:740
-0,813220	-4,746783	8,542665	2021-05-18T22:12:37:763
-0,810452	-4,746081	8,543317	2021-05-18T22:12:37:780
-0,812156	-4,749249	8,541394	2021-05-18T22:12:37:804
-0,814685	-4,748392	8,541631	2021-05-18T22:12:37:820
-0,816630	-4,746938	8,542253	2021-05-18T22:12:37:843
-0,816082	-4,744813	8,543486	2021-05-18T22:12:37:861
