x	y	z	ts
-9,339187	-2,428715	1,550549	2021-05-12T16:06:59:294
-9,269794	-2,407180	1,696511	2021-05-12T16:06:59:311
-9,226725	-2,423929	1,741975	2021-05-12T16:06:59:335
-9,202796	-2,388037	1,684547	2021-05-12T16:06:59:351
-9,200402	-2,433501	1,610370	2021-05-12T16:06:59:374
-9,336794	-2,483750	1,703690	2021-05-12T16:06:59:391
-9,322437	-2,519642	1,730011	2021-05-12T16:06:59:415
-9,245867	-2,519642	1,756332	2021-05-12T16:06:59:431
-9,260223	-2,617748	1,670190	2021-05-12T16:06:59:454
-9,389436	-2,569891	1,749153	2021-05-12T16:06:59:471
-9,504292	-2,610569	1,619941	2021-05-12T16:06:59:496
-10,100104	-2,715853	1,624727	2021-05-12T16:06:59:512
-10,990234	-2,775674	1,993221	2021-05-12T16:06:59:534
-10,506885	-2,519642	1,921437	2021-05-12T16:06:59:552
-9,312866	-2,428715	1,684547	2021-05-12T16:06:59:575
-8,513663	-2,431108	1,655833	2021-05-12T16:06:59:591
-8,252845	-2,376073	1,572084	2021-05-12T16:06:59:699
-8,614161	-2,524428	1,464408	2021-05-12T16:06:59:701
-9,150154	-2,488536	1,514657	2021-05-12T16:06:59:704
-9,437292	-2,404787	1,481157	2021-05-12T16:06:59:714
-9,655040	-2,328217	1,538585	2021-05-12T16:06:59:718
-9,829715	-2,340181	1,521835	2021-05-12T16:06:59:721
-9,597611	-2,280360	1,445265	2021-05-12T16:06:59:735
-9,387043	-2,507678	1,356731	2021-05-12T16:06:59:751
-9,420543	-2,526821	1,397408	2021-05-12T16:06:59:776
-9,312866	-2,266003	1,335195	2021-05-12T16:06:59:792
-8,898908	-2,151148	1,239482	2021-05-12T16:06:59:821
-8,767302	-2,234896	1,210768	2021-05-12T16:06:59:831
-8,642875	-2,084148	1,366302	2021-05-12T16:06:59:854
-8,690732	-1,983650	1,263410	2021-05-12T16:06:59:871
-9,162118	-2,024328	1,050449	2021-05-12T16:06:59:896
-9,810574	-1,950150	0,930808	2021-05-12T16:06:59:912
-10,667203	-2,084148	0,787239	2021-05-12T16:06:59:934
-11,126624	-2,134398	0,851845	2021-05-12T16:06:59:952
-10,861022	-2,096112	0,813560	2021-05-12T16:06:59:976
-10,329816	-2,234896	0,811167	2021-05-12T16:06:59:992
-10,236496	-2,287539	0,748954	2021-05-12T16:07:00:15
-10,059426	-2,287539	0,725025	2021-05-12T16:07:00:32
-9,750752	-2,438286	0,557528	2021-05-12T16:07:00:56
-9,516255	-2,337788	0,586242	2021-05-12T16:07:00:71
-9,159724	-2,438286	0,748954	2021-05-12T16:07:00:95
-8,822337	-2,486143	0,842274	2021-05-12T16:07:00:112
-8,817552	-2,311467	0,988236	2021-05-12T16:07:00:136
-8,860621	-2,172683	0,952343	2021-05-12T16:07:00:152
-9,080762	-2,031506	0,882952	2021-05-12T16:07:00:174
-9,492328	-2,045863	0,787239	2021-05-12T16:07:00:192
-9,786645	-1,990828	0,665205	2021-05-12T16:07:00:218
-9,985250	-2,014757	0,602991	2021-05-12T16:07:00:232
-9,894321	-2,100898	0,784846	2021-05-12T16:07:00:254
-9,442079	-1,988436	0,909273	2021-05-12T16:07:00:272
-9,023334	-2,115255	0,954736	2021-05-12T16:07:00:296
-8,867801	-2,172683	1,000200	2021-05-12T16:07:00:312
-8,611769	-2,203789	0,947558	2021-05-12T16:07:00:335
-8,956335	-2,115255	0,780060	2021-05-12T16:07:00:352
-10,303494	-2,153540	0,758525	2021-05-12T16:07:00:376
-11,447264	-1,986043	0,945165	2021-05-12T16:07:00:392
-10,820344	-1,718047	1,016950	2021-05-12T16:07:00:415
-9,310472	-1,622334	1,057628	2021-05-12T16:07:00:432
-8,068598	-1,763510	1,249053	2021-05-12T16:07:00:456
-7,666604	-1,792224	1,184447	2021-05-12T16:07:00:472
-8,197811	-1,928615	1,229911	2021-05-12T16:07:00:495
-9,013763	-1,928615	1,466800	2021-05-12T16:07:00:513
-9,645468	-1,746760	1,588834	2021-05-12T16:07:00:536
-9,820145	-1,864009	1,495514	2021-05-12T16:07:00:553
-9,564112	-1,483550	1,442872	2021-05-12T16:07:00:575
-9,367901	-1,354338	1,409373	2021-05-12T16:07:00:592
-9,693325	-1,517050	1,502693	2021-05-12T16:07:00:616
-9,942179	-1,763510	1,607977	2021-05-12T16:07:00:632
-10,238889	-2,127219	1,689333	2021-05-12T16:07:00:657
-10,360922	-2,266003	1,820938	2021-05-12T16:07:00:672
-10,150353	-2,316252	2,014757	2021-05-12T16:07:00:699
-9,647861	-2,191825	2,105684	2021-05-12T16:07:00:712
-9,293723	-2,232504	2,249253	2021-05-12T16:07:00:735
-9,176475	-2,349752	2,213361	2021-05-12T16:07:00:752
-9,109475	-2,050649	2,098505	2021-05-12T16:07:00:776
-9,138189	-2,297110	1,861616	2021-05-12T16:07:00:793
-9,322437	-2,443072	1,531406	2021-05-12T16:07:00:815
-9,298509	-2,352145	1,265803	2021-05-12T16:07:00:833
-9,195618	-2,208575	1,205983	2021-05-12T16:07:00:857
-9,372685	-2,323431	1,359123	2021-05-12T16:07:00:873
-9,200402	-2,474179	1,438086	2021-05-12T16:07:00:895
-9,308081	-2,667997	1,505085	2021-05-12T16:07:00:912
-9,269794	-2,667997	1,536192	2021-05-12T16:07:00:937
