x	y	z	ts
-0,650848	-5,113462	8,523234	2021-05-12T16:11:59:307
-0,667598	-5,144568	8,470592	2021-05-12T16:11:59:324
-0,667598	-5,187639	8,496914	2021-05-12T16:11:59:345
-0,705883	-5,201996	8,398808	2021-05-12T16:11:59:363
-0,669990	-5,185246	8,461020	2021-05-12T16:11:59:387
-0,701097	-5,123034	8,437093	2021-05-12T16:11:59:403
-0,679562	-5,154140	8,427521	2021-05-12T16:11:59:425
-0,622134	-5,137390	8,405986	2021-05-12T16:11:59:443
-0,667598	-5,130211	8,494520	2021-05-12T16:11:59:467
-0,698704	-5,072784	8,461020	2021-05-12T16:11:59:484
-0,669990	-5,209175	8,456236	2021-05-12T16:11:59:505
-0,710668	-5,070391	8,432307	2021-05-12T16:11:59:523
-0,634098	-5,154140	8,451449	2021-05-12T16:11:59:548
-0,617348	-5,211568	8,472985	2021-05-12T16:11:59:563
-0,677169	-5,235496	8,484949	2021-05-12T16:11:59:586
-0,679562	-5,168497	8,446664	2021-05-12T16:11:59:698
-0,660419	-5,089533	8,417950	2021-05-12T16:11:59:701
-0,674776	-5,120641	8,449057	2021-05-12T16:11:59:710
-0,634098	-5,170890	8,439486	2021-05-12T16:11:59:713
-0,622134	-5,127820	8,391629	2021-05-12T16:11:59:729
-0,634098	-5,199604	8,456236	2021-05-12T16:11:59:732
-0,686740	-5,115855	8,456236	2021-05-12T16:11:59:735
-0,650848	-5,118248	8,484949	2021-05-12T16:11:59:745
-0,607777	-5,091926	8,415558	2021-05-12T16:11:59:763
-0,674776	-5,187639	8,489735	2021-05-12T16:11:59:787
-0,701097	-5,170890	8,470592	2021-05-12T16:11:59:804
-0,662812	-5,146961	8,446664	2021-05-12T16:11:59:826
-0,598206	-5,146961	8,487342	2021-05-12T16:11:59:844
-0,696311	-5,144568	8,439486	2021-05-12T16:11:59:867
-0,638884	-5,108676	8,463413	2021-05-12T16:11:59:884
-0,684347	-5,173282	8,489735	2021-05-12T16:11:59:906
-0,665205	-5,111069	8,439486	2021-05-12T16:11:59:923
-0,693919	-5,199604	8,446664	2021-05-12T16:11:59:947
-0,646062	-5,199604	8,422735	2021-05-12T16:11:59:964
-0,681954	-5,173282	8,403593	2021-05-12T16:11:59:986
-0,679562	-5,161318	8,439486	2021-05-12T16:12:00:3
-0,684347	-5,187639	8,501699	2021-05-12T16:12:00:28
-0,679562	-5,115855	8,468199	2021-05-12T16:12:00:44
-0,684347	-5,115855	8,458629	2021-05-12T16:12:00:66
-0,729811	-5,156533	8,477771	2021-05-12T16:12:00:95
-0,643669	-5,139783	8,501699	2021-05-12T16:12:00:107
-0,672383	-5,070391	8,508877	2021-05-12T16:12:00:124
-0,591027	-5,187639	8,437093	2021-05-12T16:12:00:146
-0,689133	-5,221139	8,408379	2021-05-12T16:12:00:163
-0,607777	-5,123034	8,420342	2021-05-12T16:12:00:187
-0,689133	-5,178068	8,403593	2021-05-12T16:12:00:204
-0,686740	-5,154140	8,444271	2021-05-12T16:12:00:226
-0,705883	-5,201996	8,427521	2021-05-12T16:12:00:244
-0,708275	-5,132604	8,451449	2021-05-12T16:12:00:278
-0,648455	-5,149354	8,434700	2021-05-12T16:12:00:285
-0,681954	-5,053641	8,394022	2021-05-12T16:12:00:306
-0,696311	-5,142176	8,470592	2021-05-12T16:12:00:325
-0,643669	-5,123034	8,415558	2021-05-12T16:12:00:348
-0,571885	-5,204390	8,398808	2021-05-12T16:12:00:364
-0,665205	-5,180461	8,480164	2021-05-12T16:12:00:387
-0,648455	-5,137390	8,456236	2021-05-12T16:12:00:404
-0,660419	-5,130211	8,480164	2021-05-12T16:12:00:430
-0,677169	-5,151747	8,456236	2021-05-12T16:12:00:444
-0,634098	-5,111069	8,434700	2021-05-12T16:12:00:466
-0,667598	-5,053641	8,389235	2021-05-12T16:12:00:484
-0,691526	-5,137390	8,432307	2021-05-12T16:12:00:508
-0,643669	-5,123034	8,429914	2021-05-12T16:12:00:524
-0,643669	-5,108676	8,468199	2021-05-12T16:12:00:546
-0,614955	-5,158926	8,444271	2021-05-12T16:12:00:564
-0,646062	-5,158926	8,480164	2021-05-12T16:12:00:588
-0,583849	-5,106283	8,446664	2021-05-12T16:12:00:604
-0,624527	-5,134997	8,441878	2021-05-12T16:12:00:627
-0,729811	-5,111069	8,477771	2021-05-12T16:12:00:645
-0,667598	-5,111069	8,439486	2021-05-12T16:12:00:668
-0,732204	-5,182854	8,453842	2021-05-12T16:12:00:685
-0,622134	-5,168497	8,417950	2021-05-12T16:12:00:707
-0,658026	-5,168497	8,446664	2021-05-12T16:12:00:725
-0,684347	-5,190032	8,475377	2021-05-12T16:12:00:751
-0,667598	-5,161318	8,468199	2021-05-12T16:12:00:765
-0,612563	-5,132604	8,489735	2021-05-12T16:12:00:787
-0,681954	-5,139783	8,453842	2021-05-12T16:12:00:805
-0,667598	-5,134997	8,475377	2021-05-12T16:12:00:828
-0,619741	-5,182854	8,475377	2021-05-12T16:12:00:845
-0,681954	-5,113462	8,496914	2021-05-12T16:12:00:867
-0,684347	-5,163712	8,417950	2021-05-12T16:12:00:885
-0,641276	-5,144568	8,468199	2021-05-12T16:12:00:909
-0,722632	-5,123034	8,434700	2021-05-12T16:12:00:925
-0,634098	-5,123034	8,439486	2021-05-12T16:12:00:947
-0,634098	-5,187639	8,489735	2021-05-12T16:12:00:965
-0,701097	-5,168497	8,396415	2021-05-12T16:12:00:989
-0,689133	-5,158926	8,384450	2021-05-12T16:12:01:5
-0,648455	-5,118248	8,470592	2021-05-12T16:12:01:27
-0,684347	-5,094319	8,458629	2021-05-12T16:12:01:45
-0,667598	-5,201996	8,386844	2021-05-12T16:12:01:69
-0,672383	-5,170890	8,425128	2021-05-12T16:12:01:85
-0,617348	-5,180461	8,461020	2021-05-12T16:12:01:107
-0,607777	-5,163712	8,408379	2021-05-12T16:12:01:125
-0,669990	-5,170890	8,449057	2021-05-12T16:12:01:149
-0,636491	-5,187639	8,413164	2021-05-12T16:12:01:165
-0,631705	-5,161318	8,441878	2021-05-12T16:12:01:187
-0,736989	-5,137390	8,472985	2021-05-12T16:12:01:205
-0,713061	-5,154140	8,480164	2021-05-12T16:12:01:229
-0,581456	-5,144568	8,413164	2021-05-12T16:12:01:245
-0,643669	-5,139783	8,439486	2021-05-12T16:12:01:268
-0,672383	-5,151747	8,415558	2021-05-12T16:12:01:286
-0,681954	-5,209175	8,472985	2021-05-12T16:12:01:309
-0,677169	-5,197211	8,405986	2021-05-12T16:12:01:326
-0,631705	-5,130211	8,468199	2021-05-12T16:12:01:348
-0,693919	-5,180461	8,394022	2021-05-12T16:12:01:365
-0,646062	-5,185246	8,465806	2021-05-12T16:12:01:389
-0,665205	-5,123034	8,389235	2021-05-12T16:12:01:405
-0,684347	-5,144568	8,468199	2021-05-12T16:12:01:428
-0,748954	-5,213961	8,396415	2021-05-12T16:12:01:445
-0,748954	-5,175675	8,439486	2021-05-12T16:12:01:469
-0,732204	-5,115855	8,444271	2021-05-12T16:12:01:485
-0,658026	-5,094319	8,465806	2021-05-12T16:12:01:508
